지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,2015-07-03 1:00,21.1,,2.1,290,84,20.9,18.2,993.7,1003.5,,,,,,,,,400,,19,20.6,22,24.6,25.8,24.9
108,2015-07-03 2:00,20.5,,2,270,86,20.6,18,993.7,1003.6,,,,,,,,,400,,19,20.1,21.4,24.2,25.4,24.8
108,2015-07-03 3:00,20.2,,2.5,290,84,19.9,17.4,993.8,1003.7,,,,,0,0,,,600,0,19,19.6,21,23.7,25,24.7
108,2015-07-03 4:00,19.9,,2.1,290,87,20.1,17.6,994.2,1004.1,,,,,1,1,Sc,10,500,,19,19.5,20.7,23.3,24.8,24.5
108,2015-07-03 5:00,19.4,,2.1,270,89,20,17.5,994.6,1004.4,,,,,1,1,Sc,10,500,,19,19,20.3,23,24.5,24.4
108,2015-07-03 6:00,19.3,,1,290,91,20.2,17.7,994.6,1004.4,0,0.07,,,0,0,,,500,,19,19.2,20.1,22.6,24.2,24.3
108,2015-07-03 7:00,19.9,,0.7,270,80,18.5,16.3,994.7,1004.6,0.9,0.45,,,0,0,,,700,,19,21.2,21,22.5,24,24.2
108,2015-07-03 8:00,21.6,,1.7,290,68,17.5,15.4,995,1004.8,1,1.01,,,1,1,Sc,10,1100,,19,26.9,24.7,22.8,23.9,24
108,2015-07-03 9:00,23.5,,2.1,250,60,17.3,15.2,995.4,1005.1,1,1.57,,,0,0,,,1200,0,,32.1,28,23.7,23.9,23.9
108,2015-07-03 10:00,25.1,,1.8,340,48,15.3,13.3,995.2,1004.9,1,2.14,,,1,1,Sc,10,1900,,,38.8,31.4,24.9,24,23.8
108,2015-07-03 11:00,26.3,,3.5,270,40,13.7,11.6,995.3,1005,1,2.67,,,4,4,CuSc,8,2000,,,43.7,34.4,26.6,24.5,23.8
108,2015-07-03 12:00,27.2,,4.3,270,43,15.5,13.5,995.1,1004.7,1,2.78,,,4,4,CuSc,8,2000,,,46.3,36,28.4,25,23.9
108,2015-07-03 13:00,28.1,,4.7,270,34,12.9,10.7,994.8,1004.4,1,3.2,,,7,7,CuSc,8,2000,,,47.8,38.5,30,26,24
108,2015-07-03 14:00,28,,5.8,270,36,13.6,11.5,994.6,1004.2,1,2.94,,,6,6,CuSc,8,2000,,,47,38.1,31.3,26.9,24.2
108,2015-07-03 15:00,26.2,,4.6,270,41,13.8,11.8,994.8,1004.5,0.4,1.74,,,7,7,CuSc,8,2000,0,,37.7,34.5,31.7,27.7,24.5
108,2015-07-03 16:00,25.3,,4.4,270,50,16.1,14.1,994.8,1004.5,0,0.97,,,6,6,CuSc,8,2000,,,34.9,32,31.1,28.1,24.8
108,2015-07-03 17:00,25.9,,4.1,250,50,16.6,14.6,994.9,1004.6,0.9,1.28,,,7,4,CuScAc,8,2000,,,33.3,31.7,30.6,28.3,25
108,2015-07-03 18:00,26.3,,3.7,250,51,17.4,15.3,995,1004.7,0.6,0.91,,,5,5,CuSc,8,2000,,,31,30.8,30.1,28.3,25.3
108,2015-07-03 19:00,24.9,,3.4,270,53,16.6,14.6,995.4,1005.1,1,0.63,,,,,,,2000,,,26.9,28.3,29.4,28.2,25.4
108,2015-07-03 20:00,23.5,,2.9,270,52,15,13,995.8,1005.5,0.3,0.12,,,,,,,2000,,,24.4,26.3,28.4,28,25.5
108,2015-07-03 21:00,22.6,,3.4,200,59,16.1,14.1,996.7,1006.5,,,,,1,1,Sc,10,2000,0,,23.2,24.8,27.5,27.6,25.5
108,2015-07-03 22:00,21.7,,2.8,200,66,17,15,997.4,1007.2,,,,,,,,,2000,,,22.2,23.7,26.6,27.2,25.5
108,2015-07-03 23:00,21.2,,1.8,230,69,17.3,15.2,997.6,1007.5,,,,,,,,,2000,,,21.5,23,25.9,26.8,25.4
108,2015-07-04 0:00,20.7,,1.3,270,72,17.5,15.4,997.9,1007.8,,,,,0,0,,,2000,,,20.8,22.2,25.2,26.4,25.3
108,2015-07-04 1:00,20.2,,0.6,320,72,16.9,14.9,997.9,1007.8,,,,,,,,,2000,,,20.2,21.4,24.6,26,25.1
108,2015-07-04 2:00,19.9,,0.1,0,74,17.2,15.1,997.9,1007.8,,,,,,,,,2000,,,19.7,20.9,24.2,25.6,24.9
108,2015-07-04 3:00,19.3,,0.6,360,77,17.2,15.1,998.1,1008,,,,,0,0,,,2000,0,,19.2,20.4,23.7,25.1,24.8
108,2015-07-04 4:00,18.7,,2.2,50,74,15.9,13.9,998.2,1008.1,,,,,0,0,,,2000,,,18.7,20,23.2,24.8,24.7
108,2015-07-04 5:00,18.4,,2,50,75,15.8,13.8,998.4,1008.3,,,,,0,0,,,2000,,,18.3,19.6,22.8,24.6,24.5
108,2015-07-04 6:00,18.3,,1.6,20,75,15.7,13.7,999.2,1009.2,0,0.06,,,0,0,,,2000,,,18.5,19.5,22.5,24.3,24.4
108,2015-07-04 7:00,19.6,,2.6,50,68,15.5,13.5,999.3,1009.2,1,0.43,,,0,0,,,2000,,,20.1,20.2,22.4,24,24.3
108,2015-07-04 8:00,21.7,,2.2,50,60,15.5,13.5,999.5,1009.4,1,1.02,,,0,0,,,1600,,,26.8,24.1,22.6,23.9,24.1
108,2015-07-04 9:00,23.7,,3.2,70,51,14.9,12.9,999.5,1009.2,1,1.62,,,0,0,,,1600,0,,33.2,27.3,23.4,23.8,24
108,2015-07-04 10:00,25.2,,2.5,50,44,14,12,999.5,1009.3,1,2.15,,,0,0,,,1500,,,39.8,31.2,24.7,24,23.9
108,2015-07-04 11:00,26.6,,2,90,42,14.6,12.6,999.3,1009,1,2.59,,,1,1,Cu,8,1700,,,45.4,34.5,26.5,24.4,23.9
108,2015-07-04 12:00,28,,2.6,50,35,13.2,11.1,999.2,1008.8,1,2.81,,,1,1,Cu,8,1700,,,47,37.2,28.4,25,23.9
108,2015-07-04 13:00,29.4,,1.7,90,31,12.6,10.4,998.5,1008.1,1,3.08,,,2,2,Cu,8,2000,,,51.4,38.7,30.1,26,24.1
108,2015-07-04 14:00,29.2,,2,160,34,13.7,11.7,998.2,1007.8,0.9,2.25,,,4,4,Cu,8,2000,,,40.7,38,31.5,26.9,24.3
108,2015-07-04 15:00,29,,3.3,290,39,15.6,13.6,997.8,1007.4,0.8,1.48,,,5,5,Cu,8,2000,0,,42,35.6,31.6,27.7,24.6
108,2015-07-04 16:00,29.7,,1.6,270,35,14.5,12.5,997.7,1007.2,0.9,1.66,,,7,7,Cu,8,2000,,,41.9,35.1,31.6,28.2,24.8
108,2015-07-04 17:00,27.7,,3.6,250,50,18.5,16.3,997.9,1007.5,0.4,0.63,,,8,8,CuSc,8,1400,,,32.7,32.3,31.4,28.5,25
108,2015-07-04 18:00,27.9,,3.6,250,49,18.3,16.1,998,1007.6,0.6,0.74,,,7,7,Sc,10,1400,,,32.2,31.5,30.6,28.6,25.4
108,2015-07-04 19:00,26.5,,3.1,270,53,18.3,16.1,998.5,1008.2,0.3,0.26,,,,,,,1400,,,28.6,29.6,30,28.5,25.6
108,2015-07-04 20:00,25,,3.1,290,57,17.9,15.8,999.1,1008.9,0,0.08,,,,,,,2000,,,25.7,27.5,29.1,28.3,25.7
108,2015-07-04 21:00,24,,2.5,270,57,16.9,14.9,999.8,1009.5,,,,,0,0,,,2000,0,,24.3,26,28.2,28,25.7
108,2015-07-04 22:00,23.8,,2.3,290,54,15.9,13.9,1000.7,1010.5,,,,,,,,,2000,,,23.7,25.1,27.3,27.6,25.7
108,2015-07-04 23:00,23.1,,1.9,290,59,16.6,14.6,1000.9,1010.7,,,,,,,,,2000,,,23,24.4,26.7,27.2,25.6
108,2015-07-05 0:00,22.3,,1.9,290,63,16.9,14.9,1001.1,1010.9,,,,,2,2,Sc,10,2000,,,22,23.5,26.1,26.8,25.5
108,2015-07-05 1:00,21.8,,1.3,250,71,18.5,16.3,1000.9,1010.8,,,,,,,,,2000,,,21.3,22.8,25.5,26.5,25.4
108,2015-07-05 2:00,21.3,,0.5,20,72,18.2,16,1001,1010.9,,,,,,,,,2000,,,20.9,22.2,24.9,26.1,25.2
108,2015-07-05 3:00,20.9,,0.5,290,72,17.7,15.6,1001.1,1011,,,,,4,4,Sc,10,1800,0,,20.4,21.8,24.5,25.8,25.1
108,2015-07-05 4:00,20.9,,2.5,230,77,19,16.7,1001.3,1011.2,,,,,0,0,,,1100,,,20.3,21.4,24.1,25.4,24.9
108,2015-07-05 5:00,20.5,,1.2,250,76,18.3,16.1,1001.5,1011.4,,,,,2,1,ScCi,10,1200,,,19.9,21.2,23.8,25.1,24.8
108,2015-07-05 6:00,20.1,,0.7,290,72,16.8,14.8,1001.8,1011.8,0,0.06,,,4,0,Ci,,1500,,,20,20.9,23.5,24.8,24.7
108,2015-07-05 7:00,20.9,,0.8,270,63,15.5,13.5,1002,1011.9,0.7,0.41,,,4,0,Ci,,1600,,,22.8,21.9,23.3,24.7,24.6
108,2015-07-05 8:00,22.1,,1.4,270,56,14.9,12.9,1002.1,1012,0.7,0.7,,,5,0,Ci,,1600,,,26.8,24.4,23.5,24.5,24.5
108,2015-07-05 9:00,23.3,,1.2,270,53,15.1,13.1,1001.9,1011.7,0.8,1.05,,,3,1,AcCi,32,1600,0,,31.3,26.5,24.1,24.5,24.4
108,2015-07-05 10:00,25.1,,1.5,230,49,15.6,13.6,1001.6,1011.4,1,1.99,,,0,0,,,1500,,,40.6,31.9,25.2,24.7,24.3
108,2015-07-05 11:00,27.1,,2.2,250,43,15.4,13.4,1001.4,1011.1,1,2.47,,,3,1,CuAc,8,1500,,,45.5,35.2,27,24.9,24.3
108,2015-07-05 12:00,28.4,,1.9,180,43,16.6,14.6,1001.2,1010.8,1,2.63,,,3,2,CuAc,8,1500,,,49.5,37.3,28.7,25.6,24.4
108,2015-07-05 13:00,29.6,,2.6,200,39,16.1,14.1,1000.5,1010.1,1,2.74,,,6,6,Cu,8,1700,,,49.7,39.1,30.4,26.4,24.5
108,2015-07-05 14:00,28.3,,2.7,290,43,16.5,14.5,1000.1,1009.7,0.1,0.96,,,7,7,Cu,8,2000,,,37.6,34.6,30.9,27.2,24.6
108,2015-07-05 15:00,27.6,,3.6,270,47,17.3,15.2,999.8,1009.5,0.1,0.64,,,8,8,Cu,8,2000,0,,34.9,31.9,30.4,27.7,24.8
108,2015-07-05 16:00,28.4,,4.2,290,44,16.9,14.9,999.7,1009.3,0.7,1.42,,,6,6,Cu,8,2000,,,39.7,32.5,30,27.8,25
108,2015-07-05 17:00,28.4,,4.4,270,44,16.9,14.9,999.3,1008.9,1,1.62,,,4,4,CuSc,8,2000,,,35.1,32.5,30.2,27.9,25.2
108,2015-07-05 18:00,27,,3.9,270,48,17,15,999.6,1009.3,0.8,0.98,,,6,3,ScAc,10,2000,,,30.7,31.1,30.1,28.1,25.4
108,2015-07-05 19:00,25.9,,3.6,270,49,16.3,14.3,1000.1,1009.8,0.7,0.43,,,,,,,2000,,,28.1,29.1,29.5,28.1,25.6
108,2015-07-05 20:00,24.6,,2.9,270,51,15.7,13.7,1000.5,1010.2,0.1,0.13,,,,,,,2000,,,25.7,27.6,28.7,28,25.6
108,2015-07-05 21:00,23.5,,2.4,270,58,16.7,14.7,1000.3,1010.1,,,,,7,5,ScAc,10,2000,0,,24.1,25.9,27.9,27.8,25.7
108,2015-07-05 22:00,23.2,,2,270,60,16.9,14.9,1001.1,1010.9,,,,,,,,,2000,,,23.9,25,27.2,27.4,25.6
108,2015-07-05 23:00,23,,1.1,200,66,18.4,16.2,1001.1,1010.9,,,,,,,,,2000,,,23.5,24.7,26.6,27.1,25.6
108,2015-07-06 0:00,22.7,,1.8,270,66,18.2,16,1001.3,1011.1,,,,,6,6,Sc,10,2000,,,23.2,24.2,26.2,26.8,25.5
108,2015-07-06 1:00,22,,1.9,270,67,17.6,15.5,1001.3,1011.2,,,,,,,,,2000,,,21.4,23.2,25.7,26.4,25.4
108,2015-07-06 2:00,21.5,,1.4,290,73,18.6,16.4,1001.4,1011.3,,,,,,,,,2000,,,21.1,22.6,25,26.1,25.3
108,2015-07-06 3:00,21.1,,1.7,270,73,18.2,16,1001.7,1011.6,,,,,0,0,,,2000,0,,20.9,22.2,24.7,25.9,25.1
108,2015-07-06 4:00,20.7,,0.9,290,75,18.3,16.1,1001.6,1011.5,,,,,0,0,,,2000,,,20.1,21.6,24.3,25.5,24.9
108,2015-07-06 5:00,20.4,,1.6,290,75,17.9,15.8,1001.8,1011.8,,,,,0,0,,,2000,,,19.9,21.2,23.9,25.1,24.8
108,2015-07-06 6:00,20.3,,0.7,50,78,18.5,16.3,1002.1,1012.1,0,0.06,,,1,1,Sc,10,1900,,,21.1,21.4,23.6,24.9,24.7
108,2015-07-06 7:00,21.3,,1.5,50,69,17.4,15.3,1002.2,1012.1,0.7,0.42,,,2,2,Sc,10,2000,,,22.7,22.5,23.6,24.8,24.6
108,2015-07-06 8:00,23,,1.7,50,64,17.9,15.8,1002.3,1012.1,1,0.92,,,0,0,,,2000,,,28.9,25.4,23.8,24.7,24.6
108,2015-07-06 9:00,24.7,,2,20,58,17.9,15.8,1002.1,1011.8,1,1.52,,,2,0,Ci,,1900,0,,35.7,28.7,24.6,24.7,24.5
108,2015-07-06 10:00,26.1,,0.9,270,48,16.2,14.2,1001.9,1011.6,1,2.02,,,0,0,,,1700,,,42.7,32.6,25.9,24.8,24.4
108,2015-07-06 11:00,28.3,,1.3,110,46,17.6,15.5,1001.7,1011.3,1,2.51,,,2,2,Sc,10,2000,,,47.7,35.9,27.5,25.1,24.4
108,2015-07-06 12:00,29.4,,1.9,70,37,15.1,13.1,1001.1,1010.7,1,2.58,,,2,2,Sc,10,2000,,,50.9,37.6,29.2,25.9,24.5
108,2015-07-06 13:00,29.9,,2,270,38,16,14,1000.7,1010.3,0.7,1.83,,,3,3,Sc,10,1900,,,50,36.4,30.2,26.7,24.6
108,2015-07-06 14:00,31.2,,2,270,35,15.9,13.9,999.9,1009.5,1,2.6,,,3,3,Sc,10,1900,,,48.4,39,31.3,27.3,24.7
108,2015-07-06 15:00,31.2,,2.4,270,35,15.9,13.9,999.5,1009.1,0.9,1.94,,,3,3,Sc,10,2000,0,,41.8,37.8,32.2,28,24.9
108,2015-07-06 16:00,32.4,,2.9,250,32,15.5,13.5,998.9,1008.4,1,2.1,,,3,3,Cu,7,2000,,,44.6,37.6,32.5,28.7,25.3
108,2015-07-06 17:00,29.8,,5,250,47,19.6,17.2,999.2,1008.8,0.4,0.9,,,4,4,Cu,7,2000,,,35.6,34.8,32.5,29.1,25.6
108,2015-07-06 18:00,28.2,,4.6,270,48,18.3,16.1,999.7,1009.3,0.2,0.56,,,8,2,ScCi,10,2000,,,32.2,32.4,31.8,29.3,25.8
108,2015-07-06 19:00,26.9,,4.1,270,50,17.6,15.5,1000,1009.7,0,0.39,,,,,,,2000,,,29.7,30.5,30.9,29.2,26
108,2015-07-06 20:00,25.3,,4,270,51,16.4,14.4,1000.6,1010.4,0,0.09,,,,,,,2000,,,26.6,28.6,30,29,26.2
108,2015-07-06 21:00,24.4,,2.4,270,50,15.2,13.2,1000.9,1010.6,,,,,8,1,ScCi,10,2000,0,,25.3,27.1,29,28.7,26.2
108,2015-07-06 22:00,24,,2.4,270,49,14.6,12.6,1001.1,1010.8,,,,,,,,,2000,,,24.3,26.2,28.3,28.3,26.2
108,2015-07-06 23:00,23.4,,1.6,250,55,15.8,13.8,1001.1,1010.9,,,,,,,,,2000,,,23.5,25.1,27.5,27.9,26.2
108,2015-07-07 0:00,23.1,,3,290,55,15.5,13.5,1001.3,1011.1,,,,,7,0,Ci,,2000,,,22.8,24.6,26.9,27.6,26.1
108,2015-07-07 1:00,22.6,,1.5,290,61,16.6,14.6,1001,1010.8,,,,,,,,,2000,,,22.5,24.1,26.4,27.2,26
108,2015-07-07 2:00,22.1,,0.2,0,60,15.9,13.9,1000.6,1010.4,,,,,,,,,2000,,,22.1,23.5,25.9,26.8,25.8
108,2015-07-07 3:00,22,,0.9,320,61,16.1,14.1,1000.6,1010.4,,,,,8,6,AcCi,32,2000,0,,22.1,23.2,25.5,26.5,25.7
108,2015-07-07 4:00,21.9,,0.6,270,63,16.5,14.5,1000.5,1010.4,,,,,7,1,AcCi,32,2000,,,21.7,23,25.1,26.2,25.6
108,2015-07-07 5:00,21.6,,0.2,0,65,16.7,14.7,1000.8,1010.7,,,,,6,0,Ci,,2000,,,21.2,22.6,24.8,26,25.4
108,2015-07-07 6:00,21.5,,1.6,50,65,16.6,14.6,1000.6,1010.5,0,0.06,,,8,1,AcCi,32,1600,,,21.8,22.4,24.5,25.7,25.2
108,2015-07-07 7:00,22,,1.3,50,64,16.8,14.8,1000.2,1010,0,0.2,,,9,2,AcCi,32,1600,,,23.5,23.1,24.4,25.4,25.1
108,2015-07-07 8:00,23.4,,2.1,20,60,17.2,15.1,1000.5,1010.3,0,0.57,,,9,3,AcCi,32,1900,,,27.6,25,24.5,25.2,24.9
108,2015-07-07 9:00,24.5,,1.8,50,58,17.7,15.6,1000.5,1010.2,0,0.67,,,8,0,Ci,,2000,0,,28.1,26.3,24.9,25.2,24.9
108,2015-07-07 10:00,25.3,,2.1,70,53,17,15,1000.5,1010.3,0,0.8,,,9,4,AcCi,32,2000,,,31.3,27.2,25.4,25.2,24.8
108,2015-07-07 11:00,27.1,,3.4,50,48,17.2,15.1,1000.5,1010.2,0.7,1.63,,,8,4,AcCi,32,2000,,,37.7,30.4,26.2,25.5,24.8
108,2015-07-07 12:00,28.2,,3.5,50,39,14.9,12.9,1000.3,1009.9,0.2,1.68,,,8,6,AcCi,32,2000,,,38.8,31.6,27.3,25.8,24.7
108,2015-07-07 13:00,29.1,,2.4,70,42,16.8,14.8,999.9,1009.5,0.4,1.88,,,8,5,AcCi,32,2000,,,40.6,33.2,28.2,26.2,24.8
108,2015-07-07 14:00,29.3,,2.4,110,43,17.5,15.4,999.7,1009.3,0.3,1.57,,,10,3,ScAs,10,2000,,,38.6,33.6,29.1,26.7,24.9
108,2015-07-07 15:00,29.5,,3.1,160,43,17.6,15.5,999.7,1009.3,0.7,1.79,,,8,6,ScAc,10,1000,0,,41.9,34.5,29.6,27.1,25
108,2015-07-07 16:00,28.9,,2.7,160,50,19.9,17.4,999.3,1008.9,0.7,1.34,,,8,4,CuAc,7,1000,,,37.2,33.8,30.1,27.5,25.1
108,2015-07-07 17:00,28.8,,2.4,110,49,19.4,17,999.1,1008.7,0.6,1.19,,,7,3,CuAc,7,1500,,,35.5,32.8,30.3,27.8,25.4
108,2015-07-07 18:00,28.4,,2.1,140,50,19.2,16.9,998.9,1008.5,0.8,0.79,,,6,6,Ac,32,2000,,,32.4,31.6,30.1,28.1,25.5
108,2015-07-07 19:00,28.1,,1.7,70,46,17.4,15.3,999.3,1008.9,0.7,0.47,,,,,,,2000,,,29.6,30.2,29.6,28.1,25.7
108,2015-07-07 20:00,27.1,,2.6,140,51,18.2,16,999.3,1009,0.4,0.16,,,,,,,2000,,,27.5,28.6,29,28.1,25.8
108,2015-07-07 21:00,26.4,,2.4,90,52,17.8,15.7,999.5,1009.2,,,,,8,8,Sc,10,2000,0,,26.6,27.6,28.4,27.9,25.8
108,2015-07-07 22:00,25.3,,2.5,140,55,17.7,15.6,1000.3,1010.1,,,,,,,,,2000,,,25.7,26.9,27.9,27.7,25.9
108,2015-07-07 23:00,24.2,,2.9,140,54,16.2,14.2,1000.5,1010.2,,,,,,,,,2000,,,24.9,26.2,27.4,27.4,25.8
108,2015-07-08 0:00,23.9,,2,70,49,14.5,12.5,1000.3,1010,,,,,7,7,Sc,10,2000,,,24.5,25.4,26.9,27.2,25.7
108,2015-07-08 1:00,23.8,,1.7,70,49,14.4,12.4,1000.1,1009.8,,,,,,,,,2000,,,24.3,25.1,26.5,26.9,25.7
108,2015-07-08 2:00,23.8,,3.4,70,52,15.3,13.3,1000.2,1009.9,,,,,,,,,2000,,,24.3,25,26.2,26.7,25.6
108,2015-07-08 3:00,23.1,0,3.6,70,64,18.1,15.9,1000.2,1010,,,,,10,6,ScAs,10,2000,0,1,24,24.7,25.9,26.4,25.5
108,2015-07-08 4:00,21.6,0,3.8,70,81,20.8,18.1,1000.2,1010.1,,,,,10,3,ScAs,10,2000,,1,23,24.1,25.6,26.2,25.4
108,2015-07-08 5:00,20.7,0,3.5,50,86,20.9,18.2,1000.6,1010.5,,,,,10,4,ScAs,10,1600,,1,22.3,23.6,25.3,26,25.3
108,2015-07-08 6:00,21.1,,3.5,50,80,20,17.5,1000.5,1010.4,0,0.04,,,10,4,ScAs,10,2000,,,22.9,23.4,25,25.8,25.2
108,2015-07-08 7:00,21.6,0,3.2,70,81,20.8,18.1,1000.9,1010.8,0,0.23,,,10,5,ScAs,10,2000,,1,23.6,23.6,24.8,25.6,25
108,2015-07-08 8:00,22.1,0,3.3,70,74,19.6,17.2,1001.4,1011.3,0,0.34,,,10,6,ScAs,10,2000,,1,25.2,24.3,24.8,25.5,24.9
108,2015-07-08 9:00,21.5,0.5,4,70,84,21.4,18.6,1001.3,1011.2,0,0.43,,,10,6,ScAs,10,1700,1,1,24.1,24,24.8,25.3,24.9
108,2015-07-08 10:00,21.9,0,4,70,80,20.9,18.2,1001.3,1011.2,0,0.9,,,10,6,StNs,8,2000,,1,26.3,24.5,24.8,25.3,24.8
108,2015-07-08 11:00,23.2,0,3.6,70,74,21,18.3,1001.5,1011.3,0.3,1.51,,,10,5,ScAs,10,2000,,1,29,26.7,25.3,25.3,24.8
108,2015-07-08 12:00,23.9,,3.5,70,71,21,18.3,1001.5,1011.3,0,1.22,,,10,5,ScAs,10,2000,,,30.6,27.6,25.9,25.4,24.7
108,2015-07-08 13:00,25.8,,4.4,70,63,20.9,18.2,1001.1,1010.8,0.4,2.13,,,10,5,ScAs,10,2000,,,39.7,30.5,26.5,25.6,24.8
108,2015-07-08 14:00,25.7,,4.2,70,63,20.8,18.1,1001.1,1010.8,0.1,1.42,,,10,6,ScAs,10,2000,,,33.9,30.5,27.5,25.9,24.7
108,2015-07-08 15:00,25.5,,4,70,63,20.5,17.9,1001.3,1011.1,0,0.95,,,10,5,ScAs,10,2000,1,,31.8,29.5,27.8,26.3,24.8
108,2015-07-08 16:00,26,,4.1,70,63,21.2,18.4,1001.5,1011.2,0.1,1.22,,,10,4,ScAs,10,2000,,,32.9,30.2,28,26.5,24.8
108,2015-07-08 17:00,25.9,,5.7,70,63,21,18.3,1001.3,1011,0.2,0.96,,,7,2,ScAs,10,2000,,,31.6,29.6,28.1,26.7,24.9
108,2015-07-08 18:00,25.2,,4.9,70,65,20.8,18.1,1001.5,1011.3,0.2,0.59,,,10,2,ScAs,10,2000,,,28.7,28.4,28,26.8,25
108,2015-07-08 19:00,24.6,,4.9,70,66,20.4,17.8,1002.2,1011.9,0,0.36,,,,,,,2000,,,26.7,27.3,27.6,26.8,25.1
108,2015-07-08 20:00,24.2,,4.7,70,66,19.9,17.4,1002.6,1012.3,0,0.11,,,,,,,2000,,,25.2,26.1,27.1,26.8,25.1
108,2015-07-08 21:00,23.8,,5,70,65,19.1,16.8,1002.9,1012.7,,,,,9,9,Sc,10,2000,1,,24.4,25.3,26.6,26.6,25.1
108,2015-07-08 22:00,23.5,,5.2,70,66,19,16.7,1003.5,1013.3,,,,,,,,,2000,,,23.6,24.7,26.1,26.4,25.1
108,2015-07-08 23:00,23.2,,4.4,70,66,18.6,16.4,1003.1,1012.9,,,,,,,,,2000,,,23.1,24.2,25.7,26.2,25
108,2015-07-09 0:00,22.8,,4.9,70,66,18.3,16.1,1003.2,1013,,,,,6,6,Sc,10,2000,,,22.7,23.8,25.3,25.9,25
108,2015-07-09 1:00,22.5,,3.9,70,66,17.9,15.8,1003.4,1013.2,,,,,,,,,2000,,,22.1,23.4,24.9,25.7,24.9
108,2015-07-09 2:00,22.2,,3.2,70,66,17.6,15.5,1003.2,1013.1,,,,,,,,,2000,,,21.8,23,24.7,25.5,24.9
108,2015-07-09 3:00,22.2,,3.4,70,65,17.3,15.2,1003.6,1013.5,,,,,7,7,Sc,10,2000,1,,22.1,22.9,24.4,25.2,24.8
108,2015-07-09 4:00,22.2,,2.3,70,66,17.6,15.5,1003.8,1013.7,,,,,9,9,Sc,10,2000,,,22.4,22.9,24.2,25,24.7
108,2015-07-09 5:00,22.2,,2.9,70,66,17.6,15.5,1003.8,1013.7,,,,,9,9,Sc,10,2000,,,22.3,22.9,24.1,24.9,24.6
108,2015-07-09 6:00,22.1,,4,70,67,17.7,15.6,1003.7,1013.6,0,0.06,,,3,3,Sc,10,2000,,,21.8,22.7,23.9,24.8,24.5
108,2015-07-09 7:00,23,,3.8,70,65,18.2,16,1004.5,1014.3,1,0.42,,,3,3,Sc,10,2000,,,22.7,23,23.8,24.7,24.5
108,2015-07-09 8:00,24.5,,3.1,70,61,18.6,16.4,1004.7,1014.5,0.9,0.85,,,6,6,Sc,10,2000,,,27.8,25.9,24.1,24.6,24.5
108,2015-07-09 9:00,25.6,,3.7,70,59,19.2,16.9,1004.9,1014.7,0.4,1.06,,,9,9,Sc,10,2000,1,,30.5,27.5,24.7,24.6,24.4
108,2015-07-09 10:00,27.1,,3.9,90,54,19.2,16.9,1004.9,1014.6,0,1.27,,,9,9,Sc,10,2000,,,35.6,29.4,25.5,24.8,24.3
108,2015-07-09 11:00,28.9,,2.8,70,49,19.5,17.1,1004.7,1014.3,0.3,1.87,,,8,8,Sc,10,2000,,,43.6,32.1,26.6,25,24.3
108,2015-07-09 12:00,29.6,,2.9,90,51,21,18.3,1004.8,1014.4,0.5,1.95,,,8,8,Sc,10,2000,,,42.9,34.2,27.8,25.5,24.4
108,2015-07-09 13:00,30,,3.2,90,51,21.6,18.7,1004.1,1013.7,0.2,1.66,,,7,7,Sc,10,2000,,,40.7,34.4,28.9,26.1,24.5
108,2015-07-09 14:00,31.8,,2.8,90,46,21.6,18.7,1003.7,1013.3,0.8,2.31,,,6,6,Sc,10,2000,,,47.2,37.1,29.9,26.7,24.6
108,2015-07-09 15:00,31,,2.3,90,50,22.4,19.3,1003.5,1013.1,0.3,1.14,,,9,9,Sc,10,2000,0,,38.2,35.2,30.7,27.3,24.7
108,2015-07-09 16:00,30.3,,2.7,110,54,23.2,19.9,1003.4,1013,0,0.52,,,10,6,ScAs,10,2000,,,34,33,30.6,27.7,24.9
108,2015-07-09 17:00,29.7,,2.9,110,55,22.8,19.6,1003.4,1013,0,0.35,,,10,6,ScAs,10,2000,,,32.3,31.7,30.1,27.9,25.1
108,2015-07-09 18:00,29.3,,2.2,140,57,23.1,19.8,1003.4,1013,0,0.21,,,9,3,ScAc,10,2000,,,31.1,30.6,29.6,27.9,25.3
108,2015-07-09 19:00,28.7,,3.3,140,60,23.5,20.1,1003.6,1013.2,0.1,0.33,,,,,,,2000,,,29.4,29.9,29.2,27.9,25.5
108,2015-07-09 20:00,28,,2.7,160,63,23.7,20.2,1003.9,1013.6,0,0.1,,,,,,,2000,,,27.4,28.5,28.6,27.8,25.5
108,2015-07-09 21:00,27,,3,160,68,24.1,20.5,1004.5,1014.2,,,,,6,2,ScCi,10,2000,0,,26.2,27.5,28.1,27.6,25.6
108,2015-07-09 22:00,26.3,,2.2,140,70,23.8,20.3,1005,1014.8,,,,,,,,,2000,,,25.2,26.6,27.6,27.4,25.6
108,2015-07-09 23:00,25.7,,2.3,110,72,23.7,20.2,1005,1014.8,,,,,,,,,2000,,,24.8,26,27.1,27.2,25.6
